Game ID,date,season,neutral,is_home,playoff,team1,team2,score1,score2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,is_win,gm_no
192910260FYJ,1929-10-26,1929,0,1,NA,FYJ,SIS,6,6,1545.708,1497.019,0.658011769,0.341988231,1540.889,1501.838,0.5,7
192910260FYJ,1929-10-26,1929,0,0,NA,SIS,FYJ,6,6,1497.019,1545.708,0.341988231,0.658011769,1501.838,1540.889,0.5,3
192910270ARI,1929-10-27,1929,0,1,NA,ARI,GB,6,7,1413.548,1630.194,0.294641973,0.705358027,1409.727,1634.015,0,5
192910270ARI,1929-10-27,1929,0,0,NA,GB,ARI,7,6,1630.194,1413.548,0.705358027,0.294641973,1634.015,1409.727,1,6
192910270CHI,1929-10-27,1929,0,1,NA,CHI,MNN,27,0,1530.418,1309.406,0.838406266,0.161593734,1539.949,1299.876,1,6
192910270CHI,1929-10-27,1929,0,0,NA,MNN,CHI,0,27,1309.406,1530.418,0.161593734,0.838406266,1299.876,1539.949,0,5
192910270NYG,1929-10-27,1929,0,1,NA,NYG,PRV,19,0,1572.311,1562.096,0.606583213,0.393416787,1595.103,1539.304,1,5
192910270NYG,1929-10-27,1929,0,0,NA,PRV,NYG,0,19,1562.096,1572.311,0.393416787,0.606583213,1539.304,1595.103,0,5
192910270PTB,1929-10-27,1929,0,1,NA,PTB,BFF,14,6,1438.145,1293.924,0.769301783,0.230698217,1447.402,1284.667,1,4
192910270PTB,1929-10-27,1929,0,0,NA,BFF,PTB,6,14,1293.924,1438.145,0.230698217,0.769301783,1284.667,1447.402,0,6
192910270SIS,1929-10-27,1929,0,1,NA,SIS,FYJ,0,3,1501.838,1540.889,0.537274331,0.462725669,1486.764,1555.963,0,4
192910270SIS,1929-10-27,1929,0,0,NA,FYJ,SIS,3,0,1540.889,1501.838,0.462725669,0.537274331,1555.963,1486.764,1,8
192910290PTB,1929-10-29,1929,0,1,NA,PTB,TOR,6,0,1447.402,1527.731,0.477954099,0.522045901,1467.862,1507.271,1,5
192910290PTB,1929-10-29,1929,0,0,NA,TOR,PTB,0,6,1527.731,1447.402,0.522045901,0.477954099,1507.271,1467.862,0,6
192911020FYJ,1929-11-02,1929,0,1,NA,FYJ,ARI,8,0,1555.963,1409.727,0.771353948,0.228646052,1565.131,1400.559,1,9
192911020FYJ,1929-11-02,1929,0,0,NA,ARI,FYJ,0,8,1409.727,1555.963,0.228646052,0.771353948,1400.559,1565.131,0,6
192911030CHI,1929-11-03,1929,0,1,NA,CHI,NYG,14,26,1539.949,1595.103,0.514165741,0.485834259,1513.454,1621.598,0,7
192911030CHI,1929-11-03,1929,0,0,NA,NYG,CHI,26,14,1595.103,1539.949,0.485834259,0.514165741,1621.598,1513.454,1,6
192911030MNN,1929-11-03,1929,0,1,NA,MNN,GB,6,16,1299.876,1634.015,0.175189037,0.824810963,1292.39,1641.501,0,6
192911030MNN,1929-11-03,1929,0,0,NA,GB,MNN,16,6,1634.015,1299.876,0.824810963,0.175189037,1641.501,1292.39,1,7
192911030SIS,1929-11-03,1929,0,1,NA,SIS,TOR,0,0,1486.764,1507.271,0.563682829,0.436317171,1484.821,1509.213,0.5,5
192911030SIS,1929-11-03,1929,0,0,NA,TOR,SIS,0,0,1507.271,1486.764,0.436317171,0.563682829,1509.213,1484.821,0.5,7
192911050BFF,1929-11-05,1929,0,1,NA,BFF,NYG,6,45,1284.667,1621.598,0.172878771,0.827121229,1273.315,1632.949,0,7
192911050BFF,1929-11-05,1929,0,0,NA,NYG,BFF,45,6,1621.598,1284.667,0.827121229,0.172878771,1632.949,1273.315,1,7
192911050SIS,1929-11-05,1929,0,1,NA,SIS,PRV,7,7,1484.821,1539.304,0.515130559,0.484869441,1484.36,1539.765,0.5,6
192911050SIS,1929-11-05,1929,0,0,NA,PRV,SIS,7,7,1539.304,1484.821,0.484869441,0.515130559,1539.765,1484.36,0.5,6
192911060PRV,1929-11-06,1929,0,1,NA,PRV,ARI,0,16,1539.765,1400.559,0.764138489,0.235861511,1492.036,1448.289,0,7
192911060PRV,1929-11-06,1929,0,0,NA,ARI,PRV,16,0,1400.559,1539.765,0.235861511,0.764138489,1448.289,1492.036,1,7
192911090FYJ,1929-11-09,1929,0,1,NA,FYJ,PRV,7,0,1565.131,1492.036,0.688890785,0.311109215,1577.305,1479.861,1,10
192911090FYJ,1929-11-09,1929,0,0,NA,PRV,FYJ,0,7,1492.036,1565.131,0.311109215,0.688890785,1479.861,1577.305,0,8
192911100ARI,1929-11-10,1929,0,1,NA,ARI,MNN,8,0,1448.289,1292.39,0.781015982,0.218984018,1457.034,1283.645,1,8
192911100ARI,1929-11-10,1929,0,0,NA,MNN,ARI,0,8,1292.39,1448.289,0.218984018,0.781015982,1283.645,1457.034,0,7
192911100CHI,1929-11-10,1929,0,1,NA,CHI,GB,0,14,1513.454,1641.501,0.410251036,0.589748964,1491.853,1663.102,0,8
192911100CHI,1929-11-10,1929,0,0,NA,GB,CHI,14,0,1641.501,1513.454,0.589748964,0.410251036,1663.102,1491.853,1,8
192911100NYG,1929-11-10,1929,0,1,NA,NYG,TOR,22,0,1632.949,1509.213,0.747712974,0.252287026,1647.52,1494.642,1,8
192911100NYG,1929-11-10,1929,0,0,NA,TOR,NYG,0,22,1509.213,1632.949,0.252287026,0.747712974,1494.642,1647.52,0,8
192911100PRV,1929-11-10,1929,0,1,NA,PRV,FYJ,6,7,1479.861,1577.305,0.453444574,0.546555426,1473.666,1583.5,0,9
192911100PRV,1929-11-10,1929,0,0,NA,FYJ,PRV,7,6,1577.305,1479.861,0.546555426,0.453444574,1583.5,1473.666,1,11
192911100SIS,1929-11-10,1929,0,1,NA,SIS,PTB,14,6,1484.36,1467.862,0.615180233,0.384819767,1500.667,1451.555,1,7
192911100SIS,1929-11-10,1929,0,0,NA,PTB,SIS,6,14,1467.862,1484.36,0.384819767,0.615180233,1451.555,1500.667,0,6
192911160FYJ,1929-11-16,1929,0,1,NA,FYJ,CHI,20,14,1583.5,1491.853,0.711305426,0.288694574,1593.988,1481.365,1,12
192911160FYJ,1929-11-16,1929,0,0,NA,CHI,FYJ,14,20,1491.853,1583.5,0.288694574,0.711305426,1481.365,1593.988,0,9
192911170ARI,1929-11-17,1929,0,1,NA,ARI,GB,0,12,1457.034,1663.102,0.307453254,0.692546746,1442.212,1677.923,0,9
192911170ARI,1929-11-17,1929,0,0,NA,GB,ARI,12,0,1663.102,1457.034,0.692546746,0.307453254,1677.923,1442.212,1,9
192911170NYG,1929-11-17,1929,0,1,NA,NYG,CHI,34,0,1647.52,1481.365,0.790945675,0.209054325,1660.972,1467.913,1,9
192911170NYG,1929-11-17,1929,0,0,NA,CHI,NYG,0,34,1481.365,1647.52,0.209054325,0.790945675,1467.913,1660.972,0,10
192911170PRV,1929-11-17,1929,0,1,NA,PRV,MNN,19,16,1473.666,1283.645,0.812756079,0.187243921,1478.319,1278.993,1,10
192911170PRV,1929-11-17,1929,0,0,NA,MNN,PRV,16,19,1283.645,1473.666,0.187243921,0.812756079,1278.993,1478.319,0,8
192911170PTB,1929-11-17,1929,0,1,NA,PTB,BFF,12,7,1451.555,1273.315,0.80221594,0.19778406,1457.937,1266.933,1,7
192911170PTB,1929-11-17,1929,0,0,NA,BFF,PTB,7,12,1273.315,1451.555,0.19778406,0.80221594,1266.933,1457.937,0,8
192911170TOR,1929-11-17,1929,0,1,NA,TOR,FYJ,0,0,1494.642,1593.988,0.450732516,0.549267484,1496.145,1592.486,0.5,9
192911170TOR,1929-11-17,1929,0,0,NA,FYJ,TOR,0,0,1593.988,1494.642,0.549267484,0.450732516,1592.486,1496.145,0.5,13
192911230FYJ,1929-11-23,1929,0,1,NA,FYJ,MNN,24,0,1592.486,1278.993,0.898327775,0.101672225,1598.071,1273.408,1,14
192911230FYJ,1929-11-23,1929,0,0,NA,MNN,FYJ,0,24,1278.993,1592.486,0.101672225,0.898327775,1273.408,1598.071,0,9
192911240ARI,1929-11-24,1929,0,1,NA,ARI,DAY,19,0,1442.212,1335.64,0.728623073,0.271376927,1457.295,1320.557,1,10
192911240ARI,1929-11-24,1929,0,0,NA,DAY,ARI,0,19,1335.64,1442.212,0.271376927,0.728623073,1320.557,1457.295,0,6
192911240CHI,1929-11-24,1929,0,1,NA,CHI,BFF,7,19,1467.913,1266.933,0.822167779,0.177832221,1419.936,1314.91,0,11
192911240CHI,1929-11-24,1929,0,0,NA,BFF,CHI,19,7,1266.933,1467.913,0.177832221,0.822167779,1314.91,1419.936,1,9
192911240NYG,1929-11-24,1929,0,1,NA,NYG,GB,6,20,1660.972,1677.923,0.568710578,0.431289422,1629.482,1709.413,0,10
192911240NYG,1929-11-24,1929,0,0,NA,GB,NYG,20,6,1677.923,1660.972,0.431289422,0.568710578,1709.413,1629.482,1,10
192911240PRV,1929-11-24,1929,0,1,NA,PRV,PTB,20,6,1478.319,1457.937,0.62045933,0.37954067,1498.107,1438.149,1,11
192911240PRV,1929-11-24,1929,0,0,NA,PTB,PRV,6,20,1457.937,1478.319,0.37954067,0.62045933,1438.149,1498.107,0,8
192911240SIS,1929-11-24,1929,0,1,NA,SIS,MNN,34,0,1500.667,1273.408,0.843219166,0.156780834,1510.507,1263.567,1,8
192911240SIS,1929-11-24,1929,0,0,NA,MNN,SIS,0,34,1273.408,1500.667,0.156780834,0.843219166,1263.567,1510.507,0,10
192911280CHI,1929-11-28,1929,0,1,NA,CHI,ARI,6,40,1419.936,1457.295,0.539694884,0.460305116,1381.072,1496.16,0,12
192911280CHI,1929-11-28,1929,0,0,NA,ARI,CHI,40,6,1457.295,1419.936,0.460305116,0.539694884,1496.16,1381.072,1,11
192911280GB,1929-11-28,1929,0,1,NA,GB,FYJ,0,0,1709.413,1598.071,0.734018242,0.265981758,1702.276,1605.208,0.5,11
192911280GB,1929-11-28,1929,0,0,NA,FYJ,GB,0,0,1598.071,1709.413,0.265981758,0.734018242,1605.208,1702.276,0.5,15
192911280SIS,1929-11-28,1929,0,1,NA,SIS,NYG,7,21,1510.507,1629.482,0.422942647,0.577057353,1488.149,1651.841,0,9
192911280SIS,1929-11-28,1929,0,0,NA,NYG,SIS,21,7,1629.482,1510.507,0.577057353,0.422942647,1651.841,1488.149,1,11
192912010CHI,1929-12-01,1929,0,1,NA,CHI,FYJ,0,0,1381.072,1605.208,0.285761284,0.714238716,1387.606,1598.674,0.5,13
192912010CHI,1929-12-01,1929,0,0,NA,FYJ,CHI,0,0,1605.208,1381.072,0.714238716,0.285761284,1598.674,1387.606,0.5,16
192912010NYG,1929-12-01,1929,0,1,NA,NYG,ARI,24,21,1651.841,1496.16,0.780801279,0.219198721,1657.364,1490.636,1,12
192912010NYG,1929-12-01,1929,0,0,NA,ARI,NYG,21,24,1496.16,1651.841,0.219198721,0.780801279,1490.636,1657.364,0,12
192912010PRV,1929-12-01,1929,0,1,NA,PRV,GB,0,25,1498.107,1702.276,0.309785743,0.690214257,1479.122,1721.261,0,12
192912010PRV,1929-12-01,1929,0,0,NA,GB,PRV,25,0,1702.276,1498.107,0.690214257,0.309785743,1721.261,1479.122,1,12
192912010TOR,1929-12-01,1929,0,1,NA,TOR,SIS,3,0,1496.145,1488.149,0.603530809,0.396469191,1506.784,1477.51,1,10
192912010TOR,1929-12-01,1929,0,0,NA,SIS,TOR,0,3,1488.149,1496.145,0.396469191,0.603530809,1477.51,1506.784,0,10
192912070NYG,1929-12-07,1929,0,1,NA,NYG,FYJ,12,0,1657.364,1598.674,0.670846662,0.329153338,1673.351,1582.687,1,13
192912070NYG,1929-12-07,1929,0,0,NA,FYJ,NYG,0,12,1598.674,1657.364,0.329153338,0.670846662,1582.687,1673.351,0,17
192912080CHI,1929-12-08,1929,0,1,NA,CHI,GB,0,25,1387.606,1721.261,0.175591991,0.824408009,1377.409,1731.458,0,14
192912080CHI,1929-12-08,1929,0,0,NA,GB,CHI,25,0,1721.261,1387.606,0.824408009,0.175591991,1731.458,1377.409,1,13
192912080NYG,1929-12-08,1929,0,1,NA,NYG,FYJ,31,0,1673.351,1582.687,0.710142044,0.28985795600000003,1692.115,1563.924,1,14
192912080NYG,1929-12-08,1929,0,0,NA,FYJ,NYG,0,31,1582.687,1673.351,0.28985795600000003,0.710142044,1563.924,1692.115,0,18
192912080TOR,1929-12-08,1929,0,1,NA,TOR,ARI,0,26,1506.784,1490.636,0.614703161,0.385296839,1464.713,1532.707,0,11
192912080TOR,1929-12-08,1929,0,0,NA,ARI,TOR,26,0,1490.636,1506.784,0.385296839,0.614703161,1532.707,1464.713,1,13
192912150CHI,1929-12-15,1929,0,1,NA,CHI,NYG,9,14,1377.409,1692.115,0.191944685,0.808055315,1371.232,1698.292,0,15
192912150CHI,1929-12-15,1929,0,0,NA,NYG,CHI,14,9,1692.115,1377.409,0.808055315,0.191944685,1698.292,1371.232,1,15
193009140DET,1930-09-14,1930,0,1,NA,DET,TOR,13,6,1368.333,1478.142,0.43586984,0.56413016,1392.283,1454.193,1,1
193009140DET,1930-09-14,1930,0,0,NA,TOR,DET,6,13,1478.142,1368.333,0.56413016,0.43586984,1454.193,1392.283,0,1
193009170TOR,1930-09-17,1930,0,1,NA,TOR,NYG,0,32,1454.193,1633.861,0.340721176,0.659278824,1431.547,1656.507,0,2
193009170TOR,1930-09-17,1930,0,0,NA,NYG,TOR,32,0,1633.861,1454.193,0.659278824,0.340721176,1656.507,1431.547,1,1
193009210CHI,1930-09-21,1930,0,1,NA,CHI,BKN,0,0,1415.821,1300,0.73902157,0.26097843,1408.531,1307.29,0.5,1
193009210CHI,1930-09-21,1930,0,0,NA,BKN,CHI,0,0,1300,1415.821,0.26097843,0.73902157,1307.29,1408.531,0.5,1
193009210GB,1930-09-21,1930,0,1,NA,GB,ARI,14,0,1655.972,1523.472,0.757110276,0.242889724,1668.043,1511.4,1,1
193009210GB,1930-09-21,1930,0,0,NA,ARI,GB,0,14,1523.472,1655.972,0.242889724,0.757110276,1511.4,1668.043,0,1
193009210SIS,1930-09-21,1930,0,1,NA,SIS,TOR,12,6,1486.673,1431.547,0.666300713,0.333699287,1498.988,1419.232,1,1
193009210SIS,1930-09-21,1930,0,0,NA,TOR,SIS,6,12,1431.547,1486.673,0.333699287,0.666300713,1419.232,1498.988,0,3
193009230TOR,1930-09-23,1930,0,1,NA,TOR,FYJ,6,13,1419.232,1544.282,0.414431471,0.585568529,1402.454,1561.06,0,4
193009230TOR,1930-09-23,1930,0,0,NA,FYJ,TOR,13,6,1544.282,1419.232,0.585568529,0.414431471,1561.06,1402.454,1,1
193009240DET,1930-09-24,1930,0,1,NA,DET,BKN,12,0,1392.283,1307.29,0.703376596,0.296623404,1406.528,1293.045,1,2
193009240DET,1930-09-24,1930,0,0,NA,BKN,DET,0,12,1307.29,1392.283,0.296623404,0.703376596,1293.045,1406.528,0,2
193009270FYJ,1930-09-27,1930,0,1,NA,FYJ,SIS,7,3,1561.06,1498.988,0.675131112,0.324868888,1570.946,1489.102,1,2
193009270FYJ,1930-09-27,1930,0,0,NA,SIS,FYJ,3,7,1498.988,1561.06,0.324868888,0.675131112,1489.102,1570.946,0,2
193009280GB,1930-09-28,1930,0,1,NA,GB,CHI,7,0,1668.043,1408.531,0.866231469,0.133768531,1672.891,1403.683,1,2
193009280GB,1930-09-28,1930,0,0,NA,CHI,GB,0,7,1408.531,1668.043,0.133768531,0.866231469,1403.683,1672.891,0,2
193009280MNN,1930-09-28,1930,0,1,NA,MNN,ARI,7,7,1344.045,1511.4,0.356817803,0.643182197,1348.412,1507.033,0.5,1
193009280MNN,1930-09-28,1930,0,0,NA,ARI,MNN,7,7,1511.4,1344.045,0.643182197,0.356817803,1507.033,1348.412,0.5,2
193009280PRV,1930-09-28,1930,0,1,NA,PRV,NYG,7,27,1487.748,1656.507,0.35496513,0.64503487,1467.107,1677.148,0,1
193009280PRV,1930-09-28,1930,0,0,NA,NYG,PRV,27,7,1656.507,1487.748,0.64503487,0.35496513,1677.148,1467.107,1,2
193009280SIS,1930-09-28,1930,0,1,NA,SIS,FYJ,21,0,1489.102,1570.946,0.475778509,0.524221491,1521.759,1538.288,1,3
193009280SIS,1930-09-28,1930,0,0,NA,FYJ,SIS,0,21,1570.946,1489.102,0.524221491,0.475778509,1538.288,1521.759,0,3
193010010PRV,1930-10-01,1930,0,1,NA,PRV,FYJ,14,0,1467.107,1538.288,0.491105764,0.50889423600000006,1494.747,1510.648,1,2
193010010PRV,1930-10-01,1930,0,0,NA,FYJ,PRV,0,14,1538.288,1467.107,0.50889423600000006,0.491105764,1510.648,1494.747,0,4
193010010TOR,1930-10-01,1930,0,1,NA,TOR,SIS,7,7,1402.454,1521.759,0.422479087,0.577520913,1404.819,1519.395,0.5,5
193010010TOR,1930-10-01,1930,0,0,NA,SIS,TOR,7,7,1521.759,1402.454,0.577520913,0.422479087,1519.395,1404.819,0.5,4
193010040FYJ,1930-10-04,1930,0,1,NA,FYJ,TOR,0,19,1510.648,1404.819,0.727776539,0.272223461,1463.373,1452.094,0,5
193010040FYJ,1930-10-04,1930,0,0,NA,TOR,FYJ,19,0,1404.819,1510.648,0.272223461,0.727776539,1452.094,1463.373,1,6
193010050DET,1930-10-05,1930,0,1,NA,DET,ARI,0,0,1406.528,1507.033,0.449081324,0.550918676,1408.081,1505.48,0.5,3
193010050DET,1930-10-05,1930,0,0,NA,ARI,DET,0,0,1507.033,1406.528,0.550918676,0.449081324,1505.48,1408.081,0.5,3
193010050GB,1930-10-05,1930,0,1,NA,GB,NYG,14,7,1672.891,1677.148,0.586536295,0.413463705,1689.625,1660.415,1,3
193010050GB,1930-10-05,1930,0,0,NA,NYG,GB,7,14,1677.148,1672.891,0.413463705,0.586536295,1660.415,1689.625,0,3
193010050MNN,1930-10-05,1930,0,1,NA,MNN,CHI,0,20,1348.412,1403.683,0.513997498,0.486002502,1316.975,1435.12,0,2
193010050MNN,1930-10-05,1930,0,0,NA,CHI,MNN,20,0,1403.683,1348.412,0.486002502,0.513997498,1435.12,1316.975,1,3
193010050PRV,1930-10-05,1930,0,1,NA,PRV,TOR,14,0,1494.747,1452.094,0.650150425,0.349849575,1512.811,1434.03,1,3
193010050PRV,1930-10-05,1930,0,0,NA,TOR,PRV,0,14,1452.094,1494.747,0.349849575,0.650150425,1434.03,1512.811,0,7
193010050SIS,1930-10-05,1930,0,1,NA,SIS,BKN,0,20,1519.395,1293.045,0.842526167,0.157473833,1460.262,1352.177,0,5
193010050SIS,1930-10-05,1930,0,0,NA,BKN,SIS,20,0,1293.045,1519.395,0.157473833,0.842526167,1352.177,1460.262,1,3
193010080DET,1930-10-08,1930,0,1,NA,DET,FYJ,39,7,1408.081,1463.373,0.5139673,0.4860327,1441.92,1429.534,1,4
193010080DET,1930-10-08,1930,0,0,NA,FYJ,DET,7,39,1463.373,1408.081,0.4860327,0.5139673,1429.534,1441.92,0,6
193010080TOR,1930-10-08,1930,0,1,NA,TOR,ARI,0,13,1434.03,1505.48,0.49071877,0.50928123,1408.205,1531.305,0,8
193010080TOR,1930-10-08,1930,0,0,NA,ARI,TOR,13,0,1505.48,1434.03,0.50928123,0.49071877,1531.305,1408.205,1,4
193010120BKN,1930-10-12,1930,0,1,NA,BKN,TOR,32,0,1352.177,1408.205,0.512908877,0.487091123,1386.101,1374.281,1,4
193010120BKN,1930-10-12,1930,0,0,NA,TOR,BKN,0,32,1408.205,1352.177,0.487091123,0.512908877,1374.281,1386.101,0,9
193010120CHI,1930-10-12,1930,0,1,NA,CHI,NYG,0,12,1435.12,1660.415,0.284401518,0.715598482,1421.521,1674.013,0,4
193010120CHI,1930-10-12,1930,0,0,NA,NYG,CHI,12,0,1660.415,1435.12,0.715598482,0.284401518,1674.013,1421.521,1,4
193010120GB,1930-10-12,1930,0,1,NA,GB,FYJ,27,12,1689.625,1429.534,0.866617207,0.133382793,1696.069,1423.09,1,4
193010120GB,1930-10-12,1930,0,0,NA,FYJ,GB,12,27,1429.534,1689.625,0.133382793,0.866617207,1423.09,1696.069,0,7
193010120MNN,1930-10-12,1930,0,1,NA,MNN,DET,13,0,1316.975,1441.92,0.41457816,0.58542184,1348.74,1410.155,1,3
193010120MNN,1930-10-12,1930,0,0,NA,DET,MNN,0,13,1441.92,1316.975,0.58542184,0.41457816,1410.155,1348.74,0,5
193010120PRV,1930-10-12,1930,0,1,NA,PRV,ARI,9,7,1512.811,1531.305,0.566530641,0.433469359,1522.139,1521.978,1,4
193010120PRV,1930-10-12,1930,0,0,NA,ARI,PRV,7,9,1531.305,1512.811,0.433469359,0.566530641,1521.978,1522.139,0,5
193010160NYG,1930-10-16,1930,0,1,NA,NYG,ARI,25,12,1674.013,1521.978,0.777187996,0.222812004,1684.717,1511.274,1,5
193010160NYG,1930-10-16,1930,0,0,NA,ARI,NYG,12,25,1521.978,1674.013,0.222812004,0.777187996,1511.274,1684.717,0,6
193010180FYJ,1930-10-18,1930,0,1,NA,FYJ,BKN,7,14,1423.09,1386.101,0.642698528,0.357301472,1395.061,1414.13,0,8
193010180FYJ,1930-10-18,1930,0,0,NA,BKN,FYJ,14,7,1386.101,1423.09,0.357301472,0.642698528,1414.13,1395.061,1,5
193010190ARI,1930-10-19,1930,0,1,NA,ARI,CHI,6,32,1511.274,1421.521,0.7090614,0.2909386,1460.998,1471.797,0,7
193010190ARI,1930-10-19,1930,0,0,NA,CHI,ARI,32,6,1421.521,1511.274,0.2909386,0.7090614,1471.797,1460.998,1,5
193010190MNN,1930-10-19,1930,0,1,NA,MNN,GB,0,13,1348.74,1696.069,0.164486725,0.835513275,1341.046,1703.763,0,4
193010190MNN,1930-10-19,1930,0,0,NA,GB,MNN,13,0,1696.069,1348.74,0.835513275,0.164486725,1703.763,1341.046,1,5
193010190NYG,1930-10-19,1930,0,1,NA,NYG,FYJ,53,0,1684.717,1395.061,0.885092433,0.114907567,1692.612,1387.167,1,6
193010190NYG,1930-10-19,1930,0,0,NA,FYJ,NYG,0,53,1395.061,1684.717,0.114907567,0.885092433,1387.167,1692.612,0,9
193010190PRV,1930-10-19,1930,0,1,NA,PRV,SIS,7,6,1522.139,1460.262,0.674884864,0.325115136,1526.4,1456.001,1,5
193010190PRV,1930-10-19,1930,0,0,NA,SIS,PRV,6,7,1460.262,1522.139,0.325115136,0.674884864,1456.001,1526.4,0,6
193010190TOR,1930-10-19,1930,0,1,NA,TOR,BKN,0,14,1374.281,1414.13,0.536132105,0.463867895,1344.908,1443.503,0,10
193010190TOR,1930-10-19,1930,0,0,NA,BKN,TOR,14,0,1414.13,1374.281,0.463867895,0.536132105,1443.503,1344.908,1,6
193010220DET,1930-10-22,1930,0,1,NA,DET,CHI,7,6,1410.155,1471.797,0.5048324,0.4951676,1417.009,1464.943,1,6
193010220DET,1930-10-22,1930,0,0,NA,CHI,DET,6,7,1471.797,1410.155,0.4951676,0.5048324,1464.943,1417.009,0,6
193010250FYJ,1930-10-25,1930,0,1,NA,FYJ,ARI,7,34,1387.167,1460.998,0.487293906,0.512706094,1354.821,1493.344,0,10
193010250FYJ,1930-10-25,1930,0,0,NA,ARI,FYJ,34,7,1460.998,1387.167,0.512706094,0.487293906,1493.344,1354.821,1,8
193010260ARI,1930-10-26,1930,0,1,NA,ARI,DET,23,13,1493.344,1417.009,0.692873911,0.307126089,1507.184,1403.169,1,9
193010260ARI,1930-10-26,1930,0,0,NA,DET,ARI,13,23,1417.009,1493.344,0.307126089,0.692873911,1403.169,1507.184,0,7
193010260CHI,1930-10-26,1930,0,1,NA,CHI,FYJ,13,7,1464.943,1354.821,0.732644874,0.267355126,1474.58,1345.184,1,7
193010260CHI,1930-10-26,1930,0,0,NA,FYJ,CHI,7,13,1354.821,1464.943,0.267355126,0.732644874,1345.184,1474.58,0,11
193010260GB,1930-10-26,1930,0,1,NA,GB,MNN,19,0,1703.763,1341.046,0.921444486,0.078555514,1707.704,1337.105,1,6
193010260GB,1930-10-26,1930,0,0,NA,MNN,GB,0,19,1341.046,1703.763,0.078555514,0.921444486,1337.105,1707.704,0,5
193010260NYG,1930-10-26,1930,0,1,NA,NYG,PRV,25,0,1692.612,1526.4,0.790999925,0.209000075,1704.936,1514.076,1,7
193010260NYG,1930-10-26,1930,0,0,NA,PRV,NYG,0,25,1526.4,1692.612,0.209000075,0.790999925,1514.076,1704.936,0,6
193010260TOR,1930-10-26,1930,0,1,NA,TOR,SIS,0,6,1344.908,1456.001,0.434053283,0.565946717,1328.362,1472.547,0,11
193010260TOR,1930-10-26,1930,0,0,NA,SIS,TOR,6,0,1456.001,1344.908,0.565946717,0.434053283,1472.547,1328.362,1,7
193010300NYG,1930-10-30,1930,0,1,NA,NYG,TOR,34,7,1704.936,1328.362,0.92702775,0.07297225,1708.986,1324.312,1,8
193010300NYG,1930-10-30,1930,0,0,NA,TOR,NYG,7,34,1328.362,1704.936,0.07297225,0.92702775,1324.312,1708.986,0,12
193011020ARI,1930-11-02,1930,0,1,NA,ARI,FYJ,6,0,1507.184,1345.184,0.786963279,0.213036721,1514.699,1337.668,1,10
193011020ARI,1930-11-02,1930,0,0,NA,FYJ,ARI,0,6,1345.184,1507.184,0.213036721,0.786963279,1337.668,1514.699,0,12
193011020CHI,1930-11-02,1930,0,1,NA,CHI,MNN,20,7,1474.58,1337.105,0.762337866,0.237662134,1486.067,1325.618,1,8
193011020CHI,1930-11-02,1930,0,0,NA,MNN,CHI,7,20,1337.105,1474.58,0.237662134,0.762337866,1325.618,1486.067,0,6
193011020GB,1930-11-02,1930,0,1,NA,GB,DET,47,13,1707.704,1403.169,0.893520277,0.106479723,1714.186,1396.687,1,7
193011020GB,1930-11-02,1930,0,0,NA,DET,GB,13,47,1403.169,1707.704,0.106479723,0.893520277,1396.687,1714.186,0,8
193011020NYG,1930-11-02,1930,0,1,NA,NYG,SIS,9,7,1708.986,1472.547,0.8500792,0.1499208,1711.883,1469.65,1,9
193011020NYG,1930-11-02,1930,0,0,NA,SIS,NYG,7,9,1472.547,1708.986,0.1499208,0.8500792,1469.65,1711.883,0,8
193011020PRV,1930-11-02,1930,0,1,NA,PRV,BKN,3,0,1514.076,1443.503,0.685770825,0.314229175,1522.283,1435.297,1,7
193011020PRV,1930-11-02,1930,0,0,NA,BKN,PRV,0,3,1443.503,1514.076,0.314229175,0.685770825,1435.297,1522.283,0,7
193011050DET,1930-11-05,1930,0,1,NA,DET,NYG,6,19,1396.687,1711.883,0.191507574,0.808492426,1387.611,1720.959,0,9
193011050DET,1930-11-05,1930,0,0,NA,NYG,DET,19,6,1711.883,1396.687,0.808492426,0.191507574,1720.959,1387.611,1,10
193011080FYJ,1930-11-08,1930,0,1,NA,FYJ,PRV,20,7,1337.668,1522.283,0.334353643,0.665646357,1374.822,1485.129,1,13
193011080FYJ,1930-11-08,1930,0,0,NA,PRV,FYJ,7,20,1522.283,1337.668,0.665646357,0.334353643,1485.129,1374.822,0,8
193011090ARI,1930-11-09,1930,0,1,NA,ARI,NYG,7,13,1514.699,1720.959,0.307217969,0.692782031,1503.464,1732.194,0,11
193011090ARI,1930-11-09,1930,0,0,NA,NYG,ARI,13,7,1720.959,1514.699,0.692782031,0.307217969,1732.194,1503.464,1,11
193011090BKN,1930-11-09,1930,0,1,NA,BKN,MNN,34,0,1435.297,1325.618,0.732145071,0.267854929,1452.942,1307.973,1,8
193011090BKN,1930-11-09,1930,0,0,NA,MNN,BKN,0,34,1325.618,1435.297,0.267854929,0.732145071,1307.973,1452.942,0,7
193011090CHI,1930-11-09,1930,0,1,NA,CHI,GB,12,13,1486.067,1714.186,0.281104717,0.718895283,1482.439,1717.814,0,9
193011090CHI,1930-11-09,1930,0,0,NA,GB,CHI,13,12,1714.186,1486.067,0.718895283,0.281104717,1717.814,1482.439,1,8
